Species,Samples
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S13
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S14
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S15
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S18
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S19
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S23
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,S24
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R40
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Goni_macu,R42
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S4
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S8
Amph_fili,S9
Amph_fili,S9
Amph_fili,S9
Amph_fili,S9
Amph_fili,S9
Amph_fili,S9
Amph_fili,S9
Amph_fili,S9
Amph_fili,S9
Amph_fili,S9
Amph_fili,S9
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S12
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S13
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S14
Amph_fili,S15
Amph_fili,S15
Amph_fili,S15
Amph_fili,S15
Amph_fili,S15
Amph_fili,S15
Amph_fili,S15
Amph_fili,S15
Amph_fili,S15
Amph_fili,S15
Amph_fili,S15
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S18
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S19
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S23
Amph_fili,S24
Amph_fili,S24
Amph_fili,S24
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R40
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Amph_fili,R42
Timo_ovat,S4
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S8
Timo_ovat,S9
Timo_ovat,S9
Timo_ovat,S9
Timo_ovat,S9
Timo_ovat,S9
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S12
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S13
Timo_ovat,S15
Timo_ovat,S15
Timo_ovat,S15
Timo_ovat,S15
Timo_ovat,S15
Timo_ovat,S15
Timo_ovat,S15
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S18
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S19
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S23
Timo_ovat,S24
Timo_ovat,S24
Timo_ovat,S24
Timo_ovat,R42
Timo_ovat,R42
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S4
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S8
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S9
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S12
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S13
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S14
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S15
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S18
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S19
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S23
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,S24
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R40
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
